,id,question,company,answer
103,265,西安启源机电装备股份有限公司控股子公司是谁？公司持有其多少的股份？,西安启源机电装备股份有限公司,"中机国际（西安）系统工程有限责任公司 同一控股股东 机械工业深圳设计研究院 同一控股股东 机械工业部第七设计院上海分院 同一控股股东 （3）实际控制人控制的企业 中新国际（香港）有限公司 同一实际控制人 新时代联合贸易有限公司 同一实际控制人 新时代工程咨询有限公司 同一实际控制人 新时代新材料开发公司 同一实际控制人 新时代资产管理有限公司 同一实际控制人 新时代置业有限公司 同一实际控制人 中国地质工程集团公司 同一实际控制人 新时代集团国防科技研究中心 同一实际控制人 新时代健康产业（集团）有限公司 同一实际控制人 新时代民爆科技集团股份有限公司 同一实际控制人 新时代保险经纪有限公司 同一实际控制人 新时代国际展览有限公司 同一实际控制人 中和招标有限公司 同一实际控制人 中国新时代科技有限公司 同一实
际控制人 控制的企业， 持有公司股份超过 5%的主要股东的基本情况详参见本招股意向书第五节“发行人基本情况”之“四、发行人控股、参股子公司的情况”和“五、发行人主要股东及实际控制人的基本情况”的相关内容。 公司其他关联自然人的具体内
容详见招股意向 书“第八节 董事、监事、高级管
理人员与其他核心人员”的相关内容。"
104,267,确成硅化学股份有限公司的子公司无锡东沃经营范围是？,确成硅化学股份有限公司, 子公司无锡东沃利用制酸余热产生蒸汽发电，所产电力和蒸汽供给母公司确成硅化生产使用。
105,272,窦剑文先生持有兰州海默科技股份有限公司多少股权？,兰州海默科技股份有限公司,"窦剑文先生持有14,747,520股，占总股本的30.724%。"
106,276,2014年度、2015年度以及2016年度湖南国科微电子股份有限公司向前五大客户销售的金额占同期营业收入的比例分别是多少？,湖南国科微电子股份有限公司,"2014年度、2015年度以及2016年度向前五大客户销售的金额占同期营业收入的比例分别是：
2014年度：27.32%
2015年度：34.74%
2016年度：37.76%"
107,277,截至2014 年12 月31 日，读者出版传媒股份有限公司共有员工多少人？,读者出版传媒股份有限公司,572
108,279,2020年10月6日，上海真兰仪表科技股份有限公司的注册资本由多少增加到多少？,上海真兰仪表科技股份有限公司,"2020年10月6日，的注册资本由33,600,000元增加到44,800,000元。"
109,285,华达汽车科技股份有限公司在高效电池正极材料领域的技术水平如何？掌握了哪些技术？,华达汽车科技股份有限公司,新能源汽车产业发展迅速，2015年全国新能源汽车生产量和销售量分别增长了3.3倍和3.4倍，已经成为全球最大的新能源汽车市场。2016年，新能源汽车产量将继续保持高增长态势，这得益于政府的支持政策和不断发展的电池产业。此外，2015年国内新能源汽车保有量已经超过50万辆，表明市场对于新能源汽车的需求正在不断增加。同时，政府还在加大对充电设施的投资，以提高新能源汽车的使用便利性。总体来说，新能源汽车的发展前景十分乐观。
110,286,浙江开尔新材料股份有限公司实际控制人承诺如何处理因未执行社会保险及住房公积金制度而产生的损失或义务？,浙江开尔新材料股份有限公司,根据给定材料，实际控制人在2010年9月17日承诺：“如因发行人或子公司未执行社会保险及住房公积金制度而产生的损失或义务，将由其承担，保证发行人和子公司不因此遭受任何损失。”因此，可以依据给定材料回答问题。
111,287,报告期内，山东海看网络科技有限公司的IPTV用户数量如何变化？截至报告期各期末 IPTV业务用户数为多少？,海看网络科技（山东）股份有限公司,"根据给定材料，可以得出以下信息：
2019-2021年，山东海看网络科技有限公司的IPTV用户数分别为1487.58万户、1414.77万户和1332.63万户，逐年下降。因此，答案为“下降”。"
112,288,报告期内山东海看网络科技有限公司因进行宣传和活动策划活动共产生的业务宣传费为多少？,海看网络科技（山东）股份有限公司,根据给定材料，山东海看网络科技有限公司因进行宣传和活动策划活动共产生的业务宣传费为7.96万元。
113,290,2015年度和2016年度，深圳市超频三科技股份有限公司营业收入分别同比变动多少？,深圳市超频三科技股份有限公司,2015年度营业收入相比2014年度减少了19.68%，2016年度营业收入相比2015年度增加了2.92%。
114,292,报告期内，山东海看网络科技有限公司主营业务是什么？,海看网络科技（山东）股份有限公司, 山东海看网络科技有限公司的主营业务主要包括IPTV业务和移动媒体平台服务业务，其中IPTV业务为主要收入来源。IPTV业务是通过电信运营商虚拟专网传输，向电视终端家庭用户提供多种视听节目服务，包括直播、点播、时移、回看、智能推荐等功能。移动媒体平台服务业务则是与咪咕视讯、咪咕数字、山东长城宽带等客户合作，提供手机视频、手机阅读、听书等内容服务业务。此外，公司还提供内容服务业务，主要包括“爱宠说”和“中医说”等相关版权内容作品。
115,293,根据招股意向书，2015年国家下调天然气价格后，对大连派思燃气系统股份有限公司未来经营活动的影响是什么？,大连派思燃气系统股份有限公司, 天然气价格的下调将有利于新建或改建燃气电厂的建设，降低燃料成本，提高燃气电厂的运行效率。此外，随着天然气供应量的增加，也将有助于推动燃气电厂等重点项目的投资建设。因此，天然气价格的下调将对燃气电厂的建设和运行产生积极影响。
116,294,青海互助青稞酒股份有限公司的实际控制人是谁？共有几人？,青海互助青稞酒股份有限公司,李银会，共有两人。
117,302,广州中海达卫星导航技术股份有限公司的国内营销网络有多少个办事处和几家分公司？多少营销服务人员？,广州中海达卫星导航技术股份有限公司,国内营销网络有20多个办事处和20多家分公司，营销服务人员有240多人。
118,303,根据东莞勤上光电股份有限公司招股意向书，全球率先整体用LED路灯替换传统路灯的案例是？,东莞勤上光电股份有限公司,全球率先整体用LED路灯替换传统路灯的案例是“扬州”市。
119,304,中国铁路通信信号股份有限公司本次发行前总股本为多少？本次发行后本公司总股本为多少？,中国铁路通信信号股份有限公司,本次发行前总股本为2890839670股，本次发行后本公司总股本为不超过10589819000股。
120,305,什么公司、在何时与浙江双飞无油轴承股份有限公司发生了产品争议事项？产品争议事项是否已经解决？,浙江双飞无油轴承股份有限公司,周引春、顺飞投资与发行人之间不存在关联关系。
121,306,深圳信立泰药业股份有限公司本次募集资金项目拟投资总额为多少？,深圳信立泰药业股份有限公司,"本次募集资金项目拟投资总额:52,075.70万元"
122,312,森赫电梯股份有限公司获得多少项国内专利？其中有多上项发明专利？,森赫电梯股份有限公司,获得17项国内专利，其中有4项发明专利。
123,314,江苏爱康太阳能科技股份有限公司注册资本是多少？,江苏爱康太阳能科技股份有限公司,"27,000,000.00"
124,316,常熟风范电力设备股份有限公司在报告期内的资产总额及逐年变化趋势如何？,常熟风范电力设备股份有限公司, 报告期内，随着公司经营规模的扩张，资产总额的规模逐年上升。
125,318,新疆浩源天然气股份有限公司的主要业务是什么？,新疆浩源天然气股份有限公司,公司的主要业务是提供天然气输配服务以及燃气管道安装工程服务。
126,320,大连派思燃气系统股份有限公司在何时获得美国GE公司的合格供应商认证？,大连派思燃气系统股份有限公司, 2009年获得中国华电集团公司招标与采购网授予的《电厂级供应商会员证书》。
127,322,青海互助青稞酒股份有限公司报告期内面临的最重要风险因素是什么？,青海互助青稞酒股份有限公司,公司面临的重要风险因素包括：产业政策风险、相对依赖单一市场的风险、十一、环境保护风险、十二、主营业务收入受季节性因素影响的风险、十三、募集资金运用项目的市场风险、十四、新增固定资产折旧对业绩增长造成的风险、五、主要原材料青稞及主要包装物价格波动及供应短缺的风险、六、自然生态环境风险、七、品牌风险。其中，产业政策和市场竞争环境的变化可能会对公司的经营产生影响，而公司主要业务集中于西藏地区，若该地区的市场环境发生变化，将对公司业绩造成影响。同时，由于环保要求的提高和环保政策的实施，公司可能需要投入更多的资金和精力来进行环保工作，从而影响公司的盈利能力。此外，由于公司所处行业的特点，公司面临着一定的季节性风险，以及募集资金运用项目的风险等。
128,324,截至2016年6月30日，华达汽车科技股份有限公司及子公司共有技术研发人员多少人？技术研发人占员工总人数的多大比例？,华达汽车科技股份有限公司,截至2016年6月30日，公司共有技术研发人员345人，占员工总人数的12.86%。
129,328,2007年度、2008年度、2009年度，杭州中恒电气股份有限公司的加权平均净资产收益率分别是多少？,杭州中恒电气股份有限公司,2007年度、2008年度、2009年度的加权平均净资产收益率分别是24.93%、24.13%、24.42%。
130,332,森赫电梯股份有限公司产品的材料成本占整梯生产成本的多大比例？,森赫电梯股份有限公司,产品成本主要由直接材料成本构成， 直接材料成本占整梯生产成本的91.34%。
131,333,2007年、2008年、2009年、2010年1-6月，南京中电联环保股份有限公司收到的增值税返还分别为多少？,南京中电联环保股份有限公司,2007年、2008年、2009年、2010年1-6月，收到的增值税返还分别为0、0、0、0
132,334,确成硅化学股份有限公司生产的沉淀法二氧化硅广泛应用于哪些行业？其中对哪个行业的依赖度大？,确成硅化学股份有限公司,生产的沉淀法二氧化硅广泛应用于橡胶、轮胎、医药、农药、固体消防材料、农业、饲料、涂料、油墨、造纸等行业。其中，对橡胶行业的依赖程度较大。
133,336,截至2009年12月31日，杭州中恒电气股份有限公司具有大、中专以上学历员工占员工总数的比例是多少？,杭州中恒电气股份有限公司,截至2009年12月31日，具有大、中专以上学历员工占员工总数的比例是82.47%。
134,342,深圳市铁汉生态环境股份有限公司所在的生态环境建设行业涉及的两个领域是什么？,深圳市铁汉生态环境股份有限公司,生态修复及园林绿化
135,343,山东海看网络科技有限公司的IPTV业务功能包括哪些？,海看网络科技（山东）股份有限公司," 
1. 负责内容提 **取文本信息并回答问题的AI。**
2. 保 **障业务开展的合法性，应当取得开展本业务所需要的全部内容授权，并持续具备开展本业务所需要的行政许可和管理方授权。**
3. 负责 **系统架构互联互通能力，打破信息墙和数据墙，提升服务和功能复用率，减少重复性建设，提高技术开发与服务效率。**"
136,346,杭州中恒电气股份有限公司计划在项目建设期增加多少固定资产投资？,杭州中恒电气股份有限公司,"2,798.4万元"
137,347,湖南长远锂科股份有限公司公司的生产成本包括哪些部分？,湖南长远锂科股份有限公司,公司的生产成本包括直接材料、能源动力、人工、制造费用和运输费五个部分。
138,348,深圳信立泰药业股份有限公司的英文名称是？,深圳信立泰药业股份有限公司,Chemical Engineering Journal
139,350,华达汽车科技股份有限公司的主营业务是什么？,华达汽车科技股份有限公司,靖江华达汽配制造有限公司的主营业务是生产汽车配件并销售给汽车整车厂商。
140,353,云南沃森生物技术股份有限公司创始人的研发资质如何？,云南沃森生物技术股份有限公司,"拥有丰富的研发能力，具体体现在以下方面：
1. 研发人员结构：公司共有研发人员8人，其中中级职称和硕士学历以上的人员共有23人，占比达到20.91%。说明公司注重引进高素质人才，提高研发水平。
2. 研发经验：研发人员均有疫苗研发经验，说明公司具备一定的研发基础和能力。
3. 研发领域：公司自创立以来不断拓展研发领域，从传统疫苗到细菌性疫苗、基因工程疫苗、联合疫苗等领域，积累了丰富的研发经验和成果。
4. 研发成果：公司在13个疫苗产品的开发研制上取得了显著的成果，其中有2个产品已经上市销售，2个产品已经申请新药生产批件，2个产品已完成临床研究，1个产品已获得临床研究批件正在临床研究，1个产品获得临床研究批件后转让给第三方，5个产品已经申报进行临床研究，还有10余个产品正在进行临床前研究。这些成果充分证明了公司具有较强的自主研发能力。"
141,354,读者出版传媒股份有限公司每年与各印刷厂签订的《读者》印刷协议中，2014年度的含税基本印刷单价是多少？,读者出版传媒股份有限公司,2014年度的含税基本印刷单价是1.23元/册。
142,355,浙江双飞无油轴承股份有限公司的主要原材料是什么？,浙江双飞无油轴承股份有限公司,铜粉和钢板是该公司的主要原材料。
143,357,浙江开尔新材料股份有限公司和合肥翰林是否按规定为员工缴纳了社会保险？,浙江开尔新材料股份有限公司,根据材料可知，合肥翰林为部分员工缴纳了社会保险，为所有申请住宿的员工提供职工宿舍，为其余未缴纳住房公积金的员工发放住房补贴。此外，根据合肥市人力资源和社会保障局于2011年1月25日出具的证明，合肥翰林自成立起至该证明出具之日，已按有关规定为其员工缴纳养老保险、基本医疗保险、失业保险、工伤保险和生育保险。因此，合肥翰林已按规定为员工缴纳了社会保险。
144,358,对湖南国科微电子股份有限公司持续盈利能力可能产生重大不利影响的因素主要包括哪些？,湖南国科微电子股份有限公司,八、对公司持续盈利能力产生重大不利影响的因素及保荐机构对公司持续盈利能力的核查结论意见  ................................ ...............................................  22
145,365,报告期内，南京中电联环保股份有限公司流动比率、速动比率呈什么趋势？公司资产流动性水平如何？所面临的流动性风险水平如何？,南京中电联环保股份有限公司,"根据给定材料，公司2010年1-6月的流动比例为8.04，速动比例为7.06，而2009年的流动比例为1.61，速动比例为1.09。因此，可以看出公司在2010年上半年的流动比率和速动比率都有所增加，说明公司资产流动性水平有所提高。同时，公司2007年、2008年、2009年、2010年1-6月的资产周转率分别为1.19、1.55、1.32和2.23，也表明公司资产流动性水平较好。

此外，虽然公司2010年1-6月的流动比率和速动比例都高于同行业上市公司的平均水平，但是考虑到公司所处的行业特点以及公司的经营策略，公司所面临的流动性风险水平仍然较低。因此，总体来说，公司资产流动性水平较好，所面临的流动性风险水平较低。"
146,367,为什么广东银禧科技股份有限公司核心技术大部分为非专利技术？,广东银禧科技股份有限公司, 为了保护知识产权，许多公司都会选择将一些重要的技术申请专利，而另一些技术则会作为非专利技术保留。银禧科技的核心技术中就有不少是属于非专利技术，这可能是出于多种原因，比如想要保持技术秘密，或者是因为专利申请过程比较复杂，时间较长，费用较高，因此公司可能会选择将一些技术作为非专利技术来保护。
147,370,深圳市超频三科技股份有限公司主要采购哪些原材料？,深圳市超频三科技股份有限公司,"以下是依据给定材料回答的问题：
主要采购的原材料包括：
1. 电
2. 采购数量: 1,786,658  单价: 0.88
3. 采购数量: 1,851.785  单价: 0.90
4. 采购数量: 2,179,710  单价: 0.86"
148,371,2019年1-6月，浙江双飞无油轴承股份有限公司向前五大供应商采购原材料金额占同期采购总额的比例是多少？,浙江双飞无油轴承股份有限公司,60.98%
149,376,读者出版传媒股份有限公司期刊、图书出版业的产业链主要包括哪些环节？,读者出版传媒股份有限公司,"期刊、图书出版业的产业链主要包括以下几个环节：
1. 编辑与创作：包括选题、组稿、编辑等工作，为读者提供高质量的出版物。
2. 印刷与装订：将出版物印刷成纸质或电子版本，并进行装订加工。
3. 发行与销售：包括书店、电商平台等各种销售渠道，将出版物送到读者手中。
4. 市场推广：通过广告、宣传等方式，增加出版物的知名度和销量。
5. 版权管理：包括版权代理、授权、维权等环节，保护作者和出版机构的合法权益。"
150,378,青海互助青稞酒股份有限公司设置哪些部门？,青海互助青稞酒股份有限公司,青稞酒销售设置了生产管理部和设备动力部两个部门。
151,382,宁波立立电子股份有限公司募集资金的6－8英寸硅抛光片扩产项目建设工期预计为几年？,宁波立立电子股份有限公司,本项目建设工期预计为2年。
152,385,常熟风范电力设备股份有限公司主要客户的收款周期和发生坏帐的可能性如何？,常熟风范电力设备股份有限公司,主要客户的收款周期较长，但是发生坏帐的可能性较小。
153,389,东莞勤上光电股份有限公司建立的LED照明产品系列包括哪些？,东莞勤上光电股份有限公司,户外照明产品包括路灯、隧道灯、停车场灯、油站灯、广告灯等大功率LED照明灯具，同时还包括风光互补太阳能路灯等新型节能灯具；景观亮化照明产品包括投光灯、泛光灯、洗墙灯、点光源模组、数码管、庭院灯、圣诞灯饰、灯串等LED照明产品；室内照明产品包括筒灯、射灯、LED球泡、LED光管以及LED面板灯、台灯、落地灯、吸顶灯等LED照明光源和灯具。
154,398,在采购端，上海真兰仪表科技股份有限公司与中国科学院控股有限公司下属成都中科唯实仪器有限责任公司设立的公司是什么？公司持股多大比例？,上海真兰仪表科技股份有限公司,"公司名称：成都中科智成科技有限责任公司
公司持股比例：25%"
155,399,报告期内，宁波立立电子股份有限公司硅抛光片产品2005年毛利率稍低的主要原因是什么？,宁波立立电子股份有限公司,硅抛光片产品2005年毛利率较低主要是因为当年该产品销售数量较少，而单位成本相对较高。随着销售规模的扩大，单位成本逐渐降低，从而提高了毛利率。
156,400,宁波立立电子股份有限公司企业所得税的法定税率是多少？,宁波立立电子股份有限公司,33%
157,401,报告期内，湖南国科微电子股份有限公司的主营业务收入主要来源于什么产品？,湖南国科微电子股份有限公司,根据给定材料，公司的主营业务收入主要来源于广播电视系列芯片和智能视频监控系列芯片。
158,404,2008年度、2009年度深圳市铁汉生态环境股份有限公司园林绿化工程收入的增长率分别为多少？,深圳市铁汉生态环境股份有限公司,"2008年度园林绿化工程收入的增长率为：23.45% - 6.11847 = 17.33253
2009年度园林绿化工程收入的增长率为：(15587.60 / (15587.60 - 11518.40)) * 100% = 26.11%"
159,416,烟台杰瑞石油服务集团股份有限公司所属行业在产品销售和服务的地点上体现出怎样的区域性特征？,烟台杰瑞石油服务集团股份有限公司,石油及天然气设备制造与服务行业的客户主要为全国各大油田，因此，本行业在产品销售和服务的地点上体现出向全国主要油田集中的区域性特征。
160,418,江苏旷达汽车织物集团股份有限公司的营业收入主要包括哪些？,江苏旷达汽车织物集团股份有限公司,该公司的营业收入主要包括销售商品、提供劳务收到的现金以及收到其他与经营活动有关的现金。
161,421,华达汽车科技股份有限公司的实际控制人是谁？截至本招股意向书签署日，公司实际控制人控制本公司多大比例的股份。,华达汽车科技股份有限公司, 截至本招股意向书签署日，公司实际控制人为陈竞宏先生，其直接持有本公司74.79%股权。
162,423,常熟风范电力设备股份有限公司在国际市场上的主要合作伙伴有哪些？,常熟风范电力设备股份有限公司, 风范股份、齐星铁塔、五洲明珠
163,424,读者出版传媒股份有限公司本次发行前各股东间的关联关系情况如何？,读者出版传媒股份有限公司,根据上述材料，本次发行前各股东间的关联关系情况没有被提及。
164,425,中国铁路通信信号股份有限公司本次上市选择的标准为预计市值不低于人民币多少？最近一年营业收入不低于人民币多少？,中国铁路通信信号股份有限公司,尚未提供
165,430,烟台杰瑞石油服务集团股份有限公司的战略规划是什么？,烟台杰瑞石油服务集团股份有限公司,"根据给定材料，公司制定了未来五年的战略规划，主要包括以下几个方面：
(一)产品开发与技术创新计划
1. 公司将继续加大研发投入，引进高水平的技术人才，加强与国内外知名高校、研究机构的合作，不断创新技术，提高产品的核心竞争力。
2. 公司将重点开发具有自主知识产权的高附加值、高技术含量的产品，满足客户需求的同时，推动整个行业的技术进步。
3. 公司还将加强技术培训和技术服务，为客户提供全方位的技术支持，帮助客户更好地使用和维护产品。

(二)市场开发与营销网络建设计划
1. 建立完善的市场营销体系，加大市场开拓力度，提高市场占有率。
2. 在国内市场上，公司将加强与各大油田、石化企业的合作，同时积极开拓其他应用领域。
3. 在国际市场上，公司将加大推广力度，通过参加各种展览、研讨会等方式，提高公司知名度，拓展国际销售渠道。

(三)人力资源发展计划
1. 公司将加强员工培训，提高员工的技能和素质，培养一支高素质的员工队伍。
2. 公司还将引进高层次的管理人才和技术人才，增强公司的研发能力和管理水平。
3. 公司将建立健全的激励机制，让员工共享企业发展的成果，激发员工的积极性和创造力。

(四)财务管理计划
1. 公司将严格执行国家有关财经法律法规，建立健全的财务管理制度，确保财务数据的真实性和准确性。
2. 公司将加强成本控制，提高资金的使用效率，降低运营成本，提高盈利能力。
3. 公司还将加强与金融机构的合作，优化融资结构，降低融资成本，保障公司稳健发展。

(五)深化改革和组织结构调整计划
1. 公司将深化企业改革，完善公司治理结构，提高公司的治理水平。
2. 公司还将优化组织结构，提高工作效率，降低管理成本。
3. 公司将加强与行业协会、政府机关等社会各界的合作，积极参与行业发展和改革，推动行业的健康快速发展。"
166,436,根据森赫电梯股份有限公司招股意见书，目前国内电梯市场中，外资品牌和国内电梯品牌各占多少份额？,森赫电梯股份有限公司,目前，国内电梯市场处于外资品牌与民族品牌相互竞争的格局。外资品牌在我国成立独资或合资企业，凭借其成熟技术和品牌效应等优势，占据了我国电梯市场约65%的份额；国内电梯品牌约占35%的市场份额。
167,437,根据《CRCC产品认证实施规则》，《铁路产品认证证书》有效期为多久？北京天宜上佳高新材料股份有限公司取得 《铁路产品认证证书》后，至少多久需要接受一次监督？,北京天宜上佳高新材料股份有限公司,《CRCC产品认证实施规则》，《铁路产品认证证书》有效期为3年。取得“铁路产品认证证书”后，至少每14.5-20个月需要接受一次监督。
168,438,2019年1-6月浙江双飞无油轴承股份有限公司经营业绩出现下滑的原因是什么？,浙江双飞无油轴承股份有限公司,受中美贸易摩擦持续影响，公司部分下游客户订单需求减少，部分客户销售价格降低，导致公司相应收入减少；同时，受宏观经济经济增长放缓影响，下游部分客户订单减少，也导致了公司收入降低。
169,447,深圳市超频三科技股份有限公司现有核心技术人员几名？是谁？,深圳市超频三科技股份有限公司,现有核心技术人员3名，分别为杜建军、李娟、王伟。
170,449,湖南南岭民用爆破器材股份有限公司主要业务是什么？,湖南南岭民用爆破器材股份有限公司,优化调整公司营销组织模式，根据公司产品销售区域市场的扩展，组建部分地区销售中心，使公司具有较强的市场应变能力。同时，公司还进行了吸职能制和事业部制管理模式的创新，改进了对子、分公司的管理和控制，并建立了以预算管理为中心的企业内部管理体系，以价值和价值实现为核心，对公司内部管理进行全面整合。此外，公司还制定了业务发展目标，包括打造民爆一流企业、铸就民族优秀品牌、超越自我、奉献社会等企业宗旨和价值观，以及集约经营型、科技开发型、资本运营型、质量效益型等多种发展模式。同时，公司还提出了市场开发与营销网络建设计划、产品开发计划、吸引人才计划、技术开发和创新计划等具体措施，以实现公司的跨越发展。
171,453,在哪些国家和地区，兰州海默科技股份有限公司必须通过当地公司销售产品和服务？,兰州海默科技股份有限公司,在埃及、印度、伊朗等国家和地区，必须通过当地公司销售产品和服务。
172,458,截至本招股意向书出具之日，广东银禧科技股份有限公司有多少发明专利正在申请？,广东银禧科技股份有限公司,共有3项发明专利正在申请中。
173,459,内蒙古君正能源化工股份有限公司的主营产品是什么？,内蒙古君正能源化工股份有限公司,公司的主营业务为PVC、烧碱等化工产品的生产与销售，同时还包括石灰石开采、生石灰烧制、发电、电石生产、硅铁冶炼等业务。
174,460,汉嘉设计集团股份有限公司主要无形资产有哪几类？,汉嘉设计集团股份有限公司,主要无形资产包括设计业务、专利权、软件著作权、非专利技术等。
175,464,自2020年3月20日起，确成硅化学股份有限公司 _产品出口退税率为多少？,确成硅化学股份有限公司,自2020年3月20日起，公司产品出口退税率为13%。
176,466,湖南南岭民用爆破器材股份有限公司取得的有效期是什么？,湖南南岭民用爆破器材股份有限公司,根据上述材料，“取得的有效期是什么？”的答案是“按照合同规定的原则确定，如果合同没有规定受益年限，法律也没有规定有效年限的，按不超过10年的期限平均摊销。”
177,467,海南双成药业股份有限公司使用的“甘美多兰”商标的所有权归哪家公司？商标的授权期限是多久？,海南双成药业股份有限公司,商标的使用期限是2007年6月22日至2010年12月31日。
178,472,西安启源机电装备股份有限公司控股股东是谁？直接持有多少的股份？,西安启源机电装备股份有限公司, 机械工业部第七设计院上海分院 直接持有420万股，占股份总数的比例为100%。
179,476,截至2010年9月30日，深圳市铁汉生态环境股份有限公司在册员工共多少人？,深圳市铁汉生态环境股份有限公司,截至2010年9月30日，在册员工共243人。
180,484,珠海健帆生物科技股份有限公司的首席科学家是谁？,珠海健帆生物科技股份有限公司,董凡
181,486,大连派思燃气系统股份有限公司在2014年度的纳税信用等级是多少？,大连派思燃气系统股份有限公司,依据《中华人民共和国企业所得税法》第二十八条规定，高新技术企业享受15%的优惠税率。本公司2012年度企业所得税减按15%税率征收。因此，公司在2014年度的纳税信用等级是高新技术企业。
182,489,西安启源机电装备股份有限公司主要产品有哪些？,西安启源机电装备股份有限公司,该段文字描述了两种不同的产品：开卷机和硅钢片横剪生产线。其中，开卷机用于对金属材料进行卷筒处理，而硅钢片横剪生产线则是一种用于切割变压器用硅钢片的机器，可以根据客户需求定制不同型号的产品，以满足不同需求。此外，该段文字还介绍了产品的生产工艺和技术特点，包括采用先进的中心定位理料方式、强大的 Profibus 集散式控制系统、先进的步进搭接铁芯剪切技术等等。同时，该段文字也提到了该产品的市场地位和竞争情况，表明其在市场中处于领先地位。
183,491,北京天宜上佳高新材料股份有限公司产品生产所需的主要原料是什么？,北京天宜上佳高新材料股份有限公司,公司产品生产所需的主要原料包括酚醛树脂、铜粉、钢粉、铝粉、氧化锆粉、氧化硅粉等。
184,494,昇兴集团股份有限公司本次发行的保荐人是？,昇兴集团股份有限公司,招商证券股份有限公司
185,500,根据大连派思燃气系统股份有限公司招股意向书，目前，世界已探明的天然气储量主要集中在什么地区？天然气消费以哪些地区为主？,大连派思燃气系统股份有限公司, 世界已探明的天然气储量主要集中在北美、俄罗斯和欧洲地区。天然气消费以欧美地区为主。
186,502,联化科技股份有限公司在2007年第一次临时股东大会上审议并通过了哪些募集资金项目？,联化科技股份有限公司,"在2007年第一次临时股东大会上审议并通过了以下募集资金项目：
1. 年产600吨X项目的建设；
2. 营销网络建设项目的实施；
3. 总部管理中心改建项目的实施。"
187,509,广州中海达卫星导航技术股份有限公司整体变更前后，股本增加了多少？,广州中海达卫星导航技术股份有限公司,"整体变更前后，股本增加了37,500,000.00股。"
188,513,2007年、2008年、2009年，南京中电联环保股份有限公司存货周转率分别为多少次？,南京中电联环保股份有限公司,2007年、2008年、2009年的存货周转率分别为2.36次、2.07次、2.27次。
189,515,根据招股意见书，公司何时整体变更为华瑞电器股份有限公司？,华瑞电器股份有限公司,"根据招股意向书中""九、董事、监事、高级管理人员的任职资格""部分的内容可知，公司整体变更设立为股份有限公司的时间是2012年12月21日。因此，答案为""2012年12月21日""。"
190,516,根据浙江开尔新材料股份有限公司招股意向书，截至2010年末，合肥翰林总资产为多少？,浙江开尔新材料股份有限公司,"根据以上材料，截至2010年末，合肥翰林总资产为16,830.64万元。因此，答案为""能""。"
